iter	Logloss
0	0.6553390483
1	0.6226030832
2	0.5918033299
3	0.561289592
4	0.5335205568
5	0.5079069125
6	0.4839818257
7	0.4637871555
8	0.4439799399
9	0.4225291465
10	0.4051378855
11	0.3853222133
12	0.3660584722
13	0.3493917075
14	0.3328346344
15	0.3198351675
16	0.3054761772
17	0.2933358597
18	0.2820213961
19	0.2698287862
20	0.2634123326
21	0.2546832839
22	0.2439507378
23	0.2346831581
24	0.2274263068
25	0.2206892144
26	0.2142648352
27	0.2074932624
28	0.1995437602
29	0.1932960112
30	0.1869761353
31	0.1813689083
32	0.1756783808
33	0.1708831174
34	0.1661537405
35	0.1618018604
36	0.1568605558
37	0.1522110782
38	0.1493064135
39	0.1452294366
40	0.1416050453
41	0.1380565699
42	0.1347874816
43	0.1319118025
44	0.1289138692
45	0.1264447438
46	0.1237862522
47	0.1209765004
48	0.1189471427
49	0.1167054285
50	0.1144452382
51	0.1128775662
52	0.1113639127
53	0.1099636175
54	0.1082653061
55	0.1066561473
56	0.1049419337
57	0.1032549183
58	0.1014594061
59	0.1001697219
60	0.09876618902
61	0.09732325297
62	0.09591082429
63	0.0946506056
64	0.09334264957
65	0.09240640949
66	0.09127738166
67	0.09025876047
68	0.08880094352
69	0.08748716587
70	0.0863543693
71	0.08549237028
72	0.08441206027
73	0.08352226043
74	0.08274105435
75	0.08156692934
76	0.08097637131
77	0.08061412316
78	0.0795460641
79	0.07913013443
80	0.07836223127
81	0.07775604677
82	0.0772766052
83	0.07654858529
84	0.0759195075
85	0.07520588335
86	0.07484580044
87	0.0744689778
88	0.0741067654
89	0.07318970094
90	0.07276896588
91	0.07205027589
92	0.07177415718
93	0.07140151692
94	0.07076139335
95	0.07035706098
96	0.0697378442
97	0.06933979816
98	0.06873653468
99	0.06831394589
100	0.06786423036
101	0.06728817022
102	0.06676334039
103	0.06647253994
104	0.06592614967
105	0.06543139313
106	0.06518185984
107	0.06499473541
108	0.06478987034
109	0.06454300785
110	0.06436125565
111	0.06424123312
112	0.06362069371
113	0.06343807849
114	0.06311095415
115	0.06280933263
116	0.06273792068
117	0.06242411459
118	0.06203943786
119	0.06190162873
120	0.06150156044
121	0.06109373509
122	0.06094800548
123	0.06077812123
124	0.06071642731
125	0.06028880333
126	0.06010605532
127	0.06001009552
128	0.05987258257
129	0.05964187765
130	0.05957216112
131	0.05922814896
132	0.05905469514
133	0.0586774895
134	0.0585810037
135	0.05839095824
136	0.0580916143
137	0.05792790915
138	0.0578799369
139	0.05767819202
140	0.05749887571
141	0.05727250637
142	0.05693276851
143	0.05662013185
144	0.0563909283
145	0.05626111624
146	0.05616899156
147	0.05606608155
148	0.05589305668
149	0.05542689251
150	0.05524786728
151	0.05503729804
152	0.05481880321
153	0.05457968757
154	0.05447715545
155	0.05428152838
156	0.05401965732
157	0.05395751402
158	0.05388637272
159	0.05377041001
160	0.05365832838
161	0.05351919151
162	0.05334993539
163	0.05309196074
164	0.05305027483
165	0.05290679217
166	0.05280672658
167	0.05270653843
168	0.05264358827
169	0.05237158554
170	0.05222313918
171	0.05208070339
172	0.05188053647
173	0.05167130518
174	0.05149855097
175	0.05119093929
176	0.0510809412
177	0.0509894957
178	0.05081494394
179	0.05054616864
180	0.05044702226
181	0.05030578654
182	0.05021386613
183	0.05005610005
184	0.04992229457
185	0.04972032498
186	0.04961563784
187	0.04933862546
188	0.0492202626
189	0.04908089593
190	0.04887259405
191	0.04873600542
192	0.04860298126
193	0.04853923956
194	0.04851612157
195	0.04837403814
196	0.04829196343
197	0.04817174174
198	0.04809744961
199	0.04793778385
200	0.04782187221
201	0.04767849678
202	0.04760612478
203	0.047564541
204	0.0475201894
205	0.04724716023
206	0.04713750428
207	0.04706643959
208	0.04703366996
209	0.0469268329
210	0.04666886847
211	0.04644487373
212	0.04641880919
213	0.04635537899
214	0.04625701904
215	0.04616340321
216	0.04603184466
217	0.04598167144
218	0.04584151834
219	0.04577038215
220	0.04568541704
221	0.04554253186
222	0.04549016787
223	0.04536268446
224	0.04518167274
225	0.04507213424
226	0.0450058443
227	0.04492266143
228	0.04477316819
229	0.04472861743
230	0.04466481445
231	0.04457850118
232	0.04451508631
233	0.04446293168
234	0.04431420445
235	0.04421527255
236	0.04417450074
237	0.0438697386
238	0.04381608261
239	0.04368902817
240	0.04364925727
241	0.04358384568
242	0.04346618244
243	0.04343161015
244	0.04331725604
245	0.04319866339
246	0.04308150571
247	0.04284078146
248	0.04276547566
249	0.04254579863
250	0.04244451255
251	0.04239382865
252	0.04218173761
253	0.04214537287
254	0.04203170307
255	0.04192573159
256	0.04185883396
257	0.04168946804
258	0.04162243252
259	0.0415656589
260	0.04148708481
261	0.04134368386
262	0.04105886845
263	0.04084442067
264	0.04073059511
265	0.04067877753
266	0.04049903226
267	0.0404157396
268	0.04020272169
269	0.0400973094
270	0.0400017326
271	0.03986210038
272	0.03974367114
273	0.03965298909
274	0.03956962494
275	0.03945751267
276	0.03935525631
277	0.03926499046
278	0.0391367002
279	0.03906701687
280	0.03897457557
281	0.0388603287
282	0.03871931513
283	0.03857100664
284	0.03842351523
285	0.03829215585
286	0.03815337389
287	0.03808972666
288	0.03805044601
289	0.03793620425
290	0.03785967284
291	0.03776481863
292	0.03770109225
293	0.03762841384
294	0.03754538673
295	0.03747352794
296	0.03738054533
297	0.03727041957
298	0.03721706998
299	0.03714108244
300	0.03708353004
301	0.03695590365
302	0.03692754876
303	0.03670312761
304	0.03656061522
305	0.03648654779
306	0.03634013389
307	0.03623061072
308	0.03607109305
309	0.03600730028
310	0.03594753669
311	0.0358354091
312	0.03579829368
313	0.0357594573
314	0.03567477817
315	0.03546245733
316	0.03542985623
317	0.03535416487
318	0.03521425434
319	0.03508161062
320	0.03499940824
321	0.03495953265
322	0.0349383884
323	0.03489065617
324	0.03473269094
325	0.03465664722
326	0.03459751175
327	0.03452931446
328	0.03450000972
329	0.03437170414
330	0.03430937189
331	0.03424914359
332	0.03413418179
333	0.03407307769
334	0.03403410599
335	0.03402090519
336	0.03399617094
337	0.03392177924
338	0.03384248767
339	0.03369487625
340	0.03359913858
341	0.033518315
342	0.03343421803
343	0.03333798757
344	0.03324743575
345	0.03320352588
346	0.03308209135
347	0.03300292489
348	0.03292627092
349	0.032894732
350	0.03282987704
351	0.03272418389
352	0.03264028863
353	0.03257001803
354	0.03254034816
355	0.03252152235
356	0.03243613084
357	0.03237378581
358	0.0323611008
359	0.03231266895
360	0.03221153862
361	0.0321611407
362	0.03210967548
363	0.03205109153
364	0.03198109669
365	0.03186113289
366	0.03183936307
367	0.03176400365
368	0.03168378776
369	0.03161837873
370	0.03152000346
371	0.03147027706
372	0.03140193168
373	0.03131370085
374	0.03122187746
375	0.03117180637
376	0.03112876974
377	0.03105536107
378	0.03098279756
379	0.03095817821
380	0.03090547973
381	0.03082379822
382	0.03078113694
383	0.03071210215
384	0.03054304263
385	0.03048498723
386	0.03044593637
387	0.03038906317
388	0.03033349983
389	0.03020935365
390	0.03012608397
391	0.03003819784
392	0.02995616142
393	0.02990144068
394	0.02986653646
395	0.02978349913
396	0.0297215652
397	0.02963418718
398	0.029600003
399	0.02953892188
400	0.02949771345
401	0.0294248895
402	0.02937592145
403	0.02931289469
404	0.02929837381
405	0.02926023961
406	0.02913996174
407	0.02905310461
408	0.02900384293
409	0.02895755078
410	0.02886158076
411	0.02877457809
412	0.02870936311
413	0.02867805144
414	0.02862859315
415	0.02854496089
416	0.02846873333
417	0.02839082567
418	0.02830159648
419	0.02825824069
420	0.02820439064
421	0.02816289623
422	0.0281441317
423	0.02809383336
424	0.02804861107
425	0.02800667238
426	0.0279411893
427	0.02789438904
428	0.02788496975
429	0.02781084359
430	0.02774841431
431	0.02763499984
